PCI.817.01 - CUSTO DE COMPOSIÇÕES - SINTÉTICO                                               DATA DE EMISSÃO: 13/01/2025 23:54:36            DATA DE RT: 13/01/2025,,,,,,,,,,,,
"ENCARGOS SOCIAIS DESONERADOS: 82,94%(HORA)   44,06%(MÊS)",,,,,,,,,,,,
ABRANGÊNCIA : NACIONAL                                              LOCALIDADE  : PORTO VELHO                                                                                                         DATA DE PREÇO   : 12/2024 REFERÊNCIA COLETA : MEDIANO,,,,,,,,,,,,
,,,,,,,,,,,,
DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO  DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,VINCULO,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE COMERCIAL,0332,,,100974,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 10 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,30",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE COMERCIAL,0332,,,100975,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 14 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,52",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,100965,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 30000 L, EM VIA URBANA EM  LEITO NATURAL (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"1,97",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,100966,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 30000 L, EM VIA URBANA EM  REVESTIMENTO PRIMÁRIO (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"1,69",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,100969,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 20000 L, EM VIA URBANA EM LEITO NATURAL (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"2,58",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,100970,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 20000 L, EM VIA URBANA EM  REVESTIMENTO PRIMÁRIO (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"2,18",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,102330,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 30000 L, EM VIA URBANA PAVIMENTADA, DMT ATÉ 30KM (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"1,58",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,102331,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 30000 L, EM VIA URBANA PAVIMENTADA, ADICIONAL PARA DMT EXCEDENTE A 30 KM (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"0,62",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,102332,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 20000 L, EM VIA URBANA PAVIMENTADA, DMT ATÉ 30KM (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"2,04",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,TRANSPORTE MATERIAIS BETUMINOSOS,0333,,,102333,"TRANSPORTE COM CAMINHÃO TANQUE DE TRANSPORTE DE MATERIAL ASFÁLTICO DE 20000 L, EM VIA URBANA PAVIMENTADA, ADICIONAL PARA DMT EXCEDENTE A 30 KM (UNIDADE: TXKM). AF_07/2020",TXKM,ATRIBUÍDO SÃO PAULO,"0,81",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MANUAL)",0334,,,101019,"CARGA, MANOBRA E DESCARGA MANUAL DE TUBOS PLÁSTICOS, DN MENOR OU IGUAL A 100 MM, EM CAMINHÃO CARROCERIA 9T. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"610,96",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MANUAL)",0334,,,101479,"CARGA, MANOBRA E DESCARGA MANUAL DE TUBOS PLÁSTICOS, DN 200 MM, EM CAMINHÃO CARROCERIA 9T. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"178,01",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MANUAL)",0334,,,102568,"CARGA, MANOBRA E DESCARGA MANUAL DE TUBOS PLÁSTICOS, DN 150 MM, EM CAMINHÃO CARROCERIA 9T. AF_06/2021",T,ATRIBUÍDO SÃO PAULO,"303,24",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100976,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 18 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,33",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100977,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 6 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"8,18",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100978,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 10 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"7,46",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100979,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 14 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"7,30",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100980,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 18 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"6,92",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100981,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 6 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,94",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100982,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 10 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,63",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100983,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 14 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,84",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100984,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 18 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: M3). AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"9,65",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100985,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 6 M³ (UNIDADE: M3). AF_07/2020,M3,ATRIBUÍDO SÃO PAULO,"7,95",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100986,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 10 M³ (UNIDADE: M3). AF_07/2020,M3,ATRIBUÍDO SÃO PAULO,"9,69",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100987,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 14 M³ (UNIDADE: M3). AF_07/2020,M3,ATRIBUÍDO SÃO PAULO,"11,42",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100988,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 18 M³ (UNIDADE: M3). AF_07/2020,M3,ATRIBUÍDO SÃO PAULO,"12,10",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100989,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 6 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,40",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100990,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 10 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,21",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100991,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 14 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,37",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100992,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 18 M³ - CARGA COM PÁ CARREGADEIRA (CAÇAMBA DE 1,7 A 2,8 M³ / 128 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,23",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100993,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 6 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"5,45",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100994,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 10 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"4,95",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100995,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 14 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"4,86",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100996,"CARGA, MANOBRA E DESCARGA DE SOLOS E MATERIAIS GRANULARES EM CAMINHÃO BASCULANTE 18 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA DE 1,20 M³ / 155 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"4,59",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100997,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 6 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,65",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100998,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 10 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,43",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,100999,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 14 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,59",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101000,"CARGA, MANOBRA E DESCARGA DE ENTULHO EM CAMINHÃO BASCULANTE 18 M³ - CARGA COM ESCAVADEIRA HIDRÁULICA  (CAÇAMBA DE 0,80 M³ / 111 HP) E DESCARGA LIVRE (UNIDADE: T). AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"6,44",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101001,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 6 M³ (UNIDADE: T). AF_07/2020,T,ATRIBUÍDO SÃO PAULO,"5,31",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101002,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 10 M³ (UNIDADE: T). AF_07/2020,T,ATRIBUÍDO SÃO PAULO,"6,45",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101003,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 14 M³ (UNIDADE: T). AF_07/2020,T,ATRIBUÍDO SÃO PAULO,"7,59",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101004,CARGA DE MISTURA ASFÁLTICA EM CAMINHÃO BASCULANTE 18 M³ (UNIDADE: T). AF_07/2020,T,ATRIBUÍDO SÃO PAULO,"8,06",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101005,"CARGA, MANOBRA E DESCARGA DE ÁGUA EM CAMINHÃO PIPA 6 M³. AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"20,15",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101006,"CARGA, MANOBRA E DESCARGA DE ÁGUA EM CAMINHÃO PIPA 10 M³. AF_07/2020",M3,ATRIBUÍDO SÃO PAULO,"22,43",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101007,CARGA DE ÁGUA EM CAMINHÃO PIPA 6 M³. AF_07/2020,M3,ATRIBUÍDO SÃO PAULO,"5,84",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101008,CARGA DE ÁGUA EM CAMINHÃO PIPA 10 M³. AF_07/2020,M3,ATRIBUÍDO SÃO PAULO,"5,93",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101009,"CARGA, MANOBRA E DESCARGA DE POSTE DE CONCRETO EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"46,42",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101010,"CARGA, MANOBRA E DESCARGA DE PERFIL METÁLICO EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"29,23",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101013,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN MENOR OU IGUAL A 300 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"48,50",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101014,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 400 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"44,42",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101015,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 500 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"36,49",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101016,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN MENOR OU IGUAL A 150 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"42,24",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101017,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN 200 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"32,03",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101018,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN 250 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"26,31",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101463,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 600 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"48,63",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101464,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 700 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"37,35",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101465,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 800 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"28,55",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101466,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 900 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"23,23",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101467,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 1000 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"19,43",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101468,"CARGA, MANOBRA E DESCARGA DE TUBOS DE CONCRETO, DN 1200 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"17,78",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101469,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN 300 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"39,79",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101470,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN 350 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"31,59",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101471,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN 400 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"27,10",CAIXA REFERENCIAL,
"TRANPORTES, CARGAS E DESCARGAS",TRAN,"CARGA, MANOBRA E DESCARGA (MECANICA)",0335,,,101472,"CARGA, MANOBRA E DESCARGA DE TUBOS METÁLICOS, DN 500 MM, EM CAMINHÃO CARROCERIA COM GUINDAUTO (MUNCK) 11,7 TM. AF_07/2020",T,ATRIBUÍDO SÃO PAULO,"21,09",CAIXA REFERENCIAL,
